sale_id,date,product_id,distribution_id,quantity,unit_price_rial,discount_percent,total_price_rial
39500,2025-09-10,P014,D005,49,650000,5,30257500
39501,2026-04-24,P011,D036,58,1350000,3,75951000
39502,2026-05-16,P017,D030,65,720000,4,44928000
39503,2026-03-22,P017,D013,31,720000,3,21650400
39504,2026-07-08,P005,D020,61,480000,6,27523200
39505,2026-01-16,P004,D017,73,1450000,5,100557500
39506,2026-05-26,P009,D014,42,610000,4,24595200
39507,2026-03-04,P002,D002,100,1050000,6,98700000
39508,2026-05-25,P010,D012,5,790000,2,3871000
39509,2026-04-23,P005,D002,71,480000,5,32376000
39510,2026-02-16,P013,D014,61,520000,3,30768400
39511,2026-01-15,P013,D021,56,520000,5,27664000
39512,2026-05-05,P007,D025,59,580000,6,32166800
39513,2026-01-15,P018,D024,80,590000,7,43896000
39514,2026-03-21,P009,D010,57,610000,6,32683800
39515,2026-04-18,P019,D020,74,950000,4,67488000
39516,2025-10-09,P007,D010,34,580000,3,19128400
39517,2025-12-09,P008,D023,12,720000,0,8640000
39518,2025-08-30,P012,D033,63,820000,3,50110200
39519,2025-10-10,P003,D026,25,580000,2,14210000
39520,2026-03-25,P020,D019,22,620000,3,13230800
39521,2025-12-30,P007,D010,43,580000,5,23693000
39522,2026-07-30,P007,D019,55,580000,5,30305000
39523,2026-01-31,P005,D022,11,480000,2,5174400
39524,2026-05-08,P003,D003,52,580000,6,28350400
39525,2026-07-14,P019,D001,58,950000,6,51794000
39526,2026-07-19,P007,D014,77,580000,3,43320200
39527,2026-05-24,P003,D010,71,580000,3,39944600
39528,2025-10-26,P004,D034,52,1450000,4,72384000
39529,2025-11-17,P014,D017,44,650000,6,26884000
39530,2026/06/18,P007,D033,55,580000,3,30943000
39531,2025-10-01,P019,D014,10,950000,0,9500000
39532,2026-02-25,P018,D018,13,590000,0,7670000
39533,2025-09-09,P007,D026,31,580000,2,17620400
39534,2025-09-30,P017,D002,70,720000,5,47880000
39535,2026-06-29,P019,D008,23,950000,2,21413000
39536,2025-11-28,P007,D017,88,580000,5,48488000
39537,2026-02-04,P014,D031,92,650000,6,56212000
39538,2026-06-30,P007,D016,5,580000,0,2900000
39539,2025-11-30,P003,D007,48,580000,6,26169600
39540,2025-12-14,P018,D026,66,590000,4,37382400
39541,2025-12-01,P007,D004,41,580000,6,22353200
39542,2026-08-17,P018,D006,9,590000,0,5310000
39543,2025-08-29,P014,D033,70,650000,5,43225000
39544,2026-06-22,P019,D027,37,950000,0,35150000
39545,2026-05-27,P005,D033,52,480000,4,23961600
39546,2026-03-12,P013,D020,69,520000,5,34086000
39547,2025-10-17,P012,D006,69,820000,6,53185200
39548,2025-09-12,P014,D027,24,650000,2,15288000
39549,2026-01-11,P012,D002,20,820000,0,16400000
39550,2026-05-30,P011,D036,38,1350000,0,51300000
39551,2026-05-25,P003,D026,53,580000,5,29203000
39552,2026-05-19,P007,D027,66,580000,4,36748800
39553,2026-05-12,P005,D014,24,480000,3,11174400
39554,2025-11-17,P001,D035,24,1850000,3,43068000
39555,2026-03-26,P003,D034,-9,580000,0,12180000
39556,2026-04-10,P004,D015,34,1450000,3,47821000
39557,2026-03-30,P008,D021,52,720000,4,35942400
39558,2026-05-13,P020,D016,57,620000,6,33219600
39559,2025-11-22,P020,D022,75,620000,4,44640000
39560,2026-02-11,P005,D003,60,480000,6,27072000
39561,2026-04-20,P005,D026,23,480000,0,11040000
39562,2025-08-25,P003,D012,-6,580000,0,20300000
39563,2025-12-20,P019,D022,18,950000,3,16587000
39564,2025-09-14,P005,D024,51,480000,5,23256000
39565,2026-06-05,P007,D001,24,580000,3,13502400
39566,2026-02-28,P014,D020,37,650000,2,23569000
39567,2026-05-08,P015,D018,19,2100000,2,39102000
39568,2026-06-04,P011,D010,22,1350000,0,29700000
39569,2025-09-04,P014,D011,-9,650000,0,14300000
39570,2025-11-01,P007,D020,88,580000,8,46956800
39571,2026-02-24,P003,D014,59,580000,6,32166800
39572,2025-11-09,P003,D001,64,580000,5,35264000
39573,2025-09-09,P015,D012,58,2100000,4,116928000
39574,2026-07-22,P016,D025,52,1250000,3,63050000
39575,2026-02-09,P005,D020,79,480000,4,36403200
39576,2026-06-21,P014,D005,44,650000,5,27170000
39577,2026-02-04,P008,D015,69,720000,6,46699200
39578,2025-10-14,P006,D023,73,850000,4,59568000
39579,2025-09-01,P006,D016,25,850000,3,20612500
39580,2026-07-14,P010,D008,4,790000,3,3065200
39581,2025-09-22,P006,D014,73,850000,3,60188500
39582,2025-12-30,P017,D034,30,720000,0,21600000
39583,2026-07-22,P018,D002,63,590000,4,35683200
39584,2025-09-17,P018,D019,84,590000,5,47082000
39585,2026-05-14,P004,D012,61,1450000,5,84027500
39585,2026-05-14,P004,D012,61,1450000,5,84027500
39587,2025-11-23,P016,D028,80,1250000,7,93000000
39588,2025-10-22,P007,D019,64,580000,4,35635200
39589,2025-10-09,P005,D035,27,480000,0,12960000
39590,2026-08-03,P005,D022,20,480000,2,9408000
39591,2026-03-25,P003,D001,72,580000,3,40507200
39592,2025-11-25,P005,D015,13,480000,0,6240000
39593,2025-11-20,P004,D021,65,1450000,5,89537500
39594,2026-07-09,P009,D031,51,610000,6,29243400
39595,2025-09-27,P016,D013,62,1250000,3,75175000
39596,2026-06-21,P018,D011,64,590000,6,35494400
39597,2026-01-23,P001,D024,12,1850000,2,21756000
39598,2025-11-22,P018,D003,7,590000,0,4130000
39599,2026-02-25,P015,D004,9,2100000,0,18900000
39600,2026-06-04,P009,D034,7,610000,0,4270000
39601,2025-11-30,P007,D028,30,580000,2,17052000
39602,2026-08-04,P016,D028,77,1250000,3,93362500
39603,2026-02-15,P003,D015,46,580000,5,25346000
39604,2026-04-19,P002,D023,29,1050000,2,29841000
39605,2025/12/17,P003,D015,69,580000,6,37618800
39606,2025-12-06,P007,D013,52,580000,5,28652000
39607,2026-04-02,P005,D026,63,480000,3,29332800
39608,2025-12-22,P005,D010,32,480000,0,15360000
39609,2026-04-10,P006,D003,16,850000,2,13328000
39610,2026-03-19,P013,D008,19,520000,0,9880000
39611,2026-05-02,P018,D009,34,590000,0,20060000
39612,2026-01-17,P009,D026,48,610000,6,27523200
39613,2025-09-02,P013,D023,9,520000,3,4539600
39614,2025-11-08,P012,D004,76,820000,3,60450400
39615,2026-08-18,P003,D001,12,580000,0,6960000
39616,2025-11-01,P003,D010,67,580000,4,37305600
39617,2026-07-21,P010,D032,6,790000,2,4645200
39618,2025-11-30,P014,D012,10,650000,0,6500000
39619,2026-07-02,P019,D014,41,950000,5,37002500
39620,2025-08-26,P002,D001,37,1050000,0,38850000
39621,2026-08-11,P014,D003,18,650000,3,11349000
39622,2025-10-04,P017,D008,94,720000,5,64296000
39623,2025-12-01,P017,D005,20,720000,2,14112000
39624,2025-10-23,P018,D034,64,590000,6,35494400
39625,2026-03-25,P002,D027,6,1050000,0,6300000
39626,2026-08-06,P012,D033,10,820000,3,7954000
39627,2026-04-30,P019,D030,-7,950000,2,33516000
39628,2026-03-29,P010,D005,59,790000,3,45211700
39629,2026-03-04,P017,D003,83,720000,6,56174400
39630,2026-07-09,P002,D029,26,1050000,2,26754000
39631,2026-07-11,P018,D033,28,590000,2,16189600
39632,2025-11-18,P018,D026,67,590000,6,37158200
39633,2026-01-05,P001,D003,69,1850000,5,121267500
39634,2026-08-08,P015,D009,88,2100000,7,171864000
39635,2026-01-24,P017,D007,38,720000,2,26812800
39636,2026-02-11,P017,D018,74,720000,3,51681600
39637,2026-03-22,P010,D036,15,790000,0,11850000
39638,2025-10-28,P020,D031,12,620000,0,7440000
39639,2026-03-01,P019,D005,36,950000,0,34200000
39640,2026-03-12,P017,D009,10,720000,0,7200000
39641,2026-01-22,P018,D005,10,590000,2,5782000
39642,2026-05-27,P012,D010,17,820000,3,13521800
39643,2026-05-17,P012,D003,53,820000,6,40852400
39644,2026-08-17,P010,D033,62,790000,3,47510600
39645,2025-12-02,P016,D036,9,1250000,3,10912500
39646,2026-04-02,P020,D020,40,620000,5,23560000
39647,2026-07-04,P013,D016,69,520000,4,34444800
39648,2026-01-23,P011,D022,17,1350000,0,22950000
39649,2026-05-09,P007,D020,48,580000,4,26726400
39650,2026-03-22,P020,D004,36,620000,2,21873600
39651,2026-08-02,P004,D013,17,1450000,0,24650000
39652,2026-02-26,P019,D027,40,950000,4,36480000
39653,2026-02-28,P018,D019,73,590000,3,41777900
39654,2026-03-21,P013,D033,23,520000,0,11960000
39655,2026-07-15,P011,D004,63,1350000,3,82498500
39656,2025-09-10,P010,,72,790000,3,55173600
39657,2026-02-03,P013,D034,37,520000,3,18662800
39658,2026-07-07,P002,D006,6,1050000,3,6111000
39659,2026-06-02,P009,D027,64,610000,5,37088000
39660,2026-03-05,P015,D014,46,2100000,3,93702000
39661,2026-07-16,P012,D011,19,820000,0,15580000
39662,2026-02-16,P019,D022,26,950000,3,23959000
39663,2025-09-21,P003,D005,40,580000,6,21808000
39664,2025-12-22,P020,D023,30,620000,0,18600000
39665,2026-02-06,P005,D008,10,480000,2,4704000
39666,2025-09-15,P009,D022,77,610000,4,45091200
39667,2026-05-03,P015,D019,49,2100000,3,99813000
39668,2025-11-27,P007,D030,5,580000,2,2842000
39669,2026-07-13,P011,D009,10,1350000,0,13500000
39670,2026-02-10,P018,D004,8,590000,3,4578400
39671,2025-10-18,P005,D003,77,480000,3,35851200
39672,2026-06-20,P009,D019,63,610000,3,37277100
39673,2026-04-14,P006,D015,51,850000,5,41182500
39674,2026-02-02,P013,D016,44,520000,6,21507200
39675,2026-03-07,P003,D021,14,580000,3,7876400
39676,2025-12-17,P009,D007,44,610000,4,25766400
39677,2026-03-11,P009,D003,33,610000,3,19526100
39678,2026-05-09,P017,D008,9,720000,2,6350400
39679,2026-07-21,P008,D025,37,720000,0,26640000
39680,2026-01-14,P005,D024,38,480000,2,17875200
39681,2026-02-13,P006,D026,40,850000,6,31960000
39682,2026-03-12,P005,D005,39,480000,3,18158400
39683,2026-03-30,P014,D027,23,650000,2,14651000
39684,2025-12-07,P015,D012,33,2100000,0,69300000
39685,2026-02-12,P006,D013,66,850000,6,52734000
39686,2026-06-20,P003,D016,37,580000,0,21460000
39687,2026-08-06,P008,D003,50,720000,3,34920000
39688,2026-01-23,P020,D003,28,620000,2,17012800
39689,2026-01-24,P003,D009,17,580000,0,9860000
39690,2026-05-15,P007,D032,76,580000,4,42316800
39691,2026-05-20,P001,D004,6,1850000,2,10878000
39692,2025-09-03,P016,D014,33,1250000,2,40425000
39693,2025-10-16,P020,D010,73,620000,3,43902200
39694,2025-12-04,P003,D018,35,580000,0,20300000
39695,2026-02-05,P003,D036,6,580000,0,3480000
39696,2026-03-04,P008,D035,59,720000,6,39931200
39697,2025-09-27,P020,D023,84,620000,8,47913600
39698,2026-04-15,P009,D009,70,610000,6,40138000
39699,2025-09-02,P005,D029,64,480000,6,28876800
39700,2025-10-11,P005,D028,6,480000,3,2793600
39701,2025-12-20,P018,D036,69,590000,4,39081600
39702,2026-04-07,P011,D030,26,1350000,2,34398000
39703,2026-04-06,P002,D035,20,1050000,0,21000000
39704,2026-08-20,P017,D024,59,720000,4,40780800
39705,2026-02-19,P005,D007,25,480000,0,12000000
39706,2026-03-31,P005,D024,48,480000,5,21888000
39707,2026-02-24,P006,D004,31,850000,0,26350000
39708,2026-06-04,P017,D035,67,720000,4,46310400
39709,2025-12-01,P010,D010,11,790000,0,8690000
39710,2026-01-02,P005,D032,11,480000,0,5280000
39711,2026-01-20,P001,D003,55,1850000,4,97680000
39712,2026-01-03,P003,D005,45,580000,5,24795000
39713,2026-01-21,P006,D024,35,850000,2,29155000
39714,2026-06-10,P003,D036,32,580000,0,18560000
39715,2026-03-18,P003,D024,62,580000,6,33802400
39716,2025-10-01,P014,D016,23,650000,3,14501500
39717,2026-07-12,P018,D018,56,590000,4,31718400
39718,2026-03-14,P020,D021,40,620000,3,24056000
39719,2026-02-04,P007,D020,35,580000,3,19691000
39720,2026-05-17,P008,D007,66,720000,4,45619200
39721,2026-03-09,P016,D024,35,1250000,0,43750000
39722,2026-04-18,P005,D036,45,480000,3,20952000
39723,2026-03-05,P003,D030,22,580000,2,12504800
39724,2026-01-12,P017,D033,24,720000,0,17280000
39725,2025-09-17,P009,D006,56,610000,6,32110400
39726,2026-02-07,P008,D021,61,720000,3,42602400
39727,2026-08-05,P020,D033,-4,620000,4,35712000
39728,2025-10-14,P007,D011,63,580000,6,34347600
39729,2026-05-20,P020,D024,69,620000,5,40641000
39730,2026-05-17,P013,D020,29,520000,0,15080000
39731,2026-07-14,P020,D025,12,620000,2,7291200
39732,2025-12-30,P002,D029,12,1050000,0,12600000
39733,2026-06-24,P011,D005,13,1350000,3,17023500
39734,2025-09-09,P012,D016,81,820000,7,61770600
39735,2026-06-26,P007,D007,50,580000,5,27550000
39736,2026-06-20,P007,D009,52,580000,3,29255200
39737,2026-01-06,P011,D009,7,1350000,2,9261000
39738,2025-10-16,P017,D001,84,720000,7,56246400
39739,2026-04-02,P017,D001,24,720000,2,16934400
39740,2026-07-23,P011,D004,46,1350000,4,59616000
39741,2026-04-02,P018,D008,16,590000,3,9156800
39742,2025-09-06,P009,D015,5,610000,2,2989000
39743,2026-02-25,P003,D025,18,580000,0,10440000
39744,2026-01-11,P005,D027,57,480000,6,25718400
39745,2026-01-18,P017,D011,41,720000,3,28634400
39746,2026-06-27,P009,D031,50,610000,6,28670000
39747,2026-02-12,P005,D003,6,480000,0,2880000
39748,2025-12-23,P005,D012,57,480000,4,26265600
39749,2026-04-03,P004,D026,12,1450000,3,16878000
39750,2026-08-12,P010,D016,68,790000,3,52108400
39751,2026-02-09,P018,D026,71,590000,4,40214400
39752,2026-03-25,P004,D009,56,1450000,4,77952000
39753,2025-08-30,P009,D014,54,610000,6,30963600
39753,2025-08-30,P009,D014,54,610000,6,30963600
39755,2026-02-11,P006,D003,77,850000,6,61523000
39756,2026-04-02,P008,D011,48,720000,5,32832000
39757,2026-04-15,P011,D027,28,1350000,0,37800000
39758,2026-01-30,P012,D032,16,820000,3,12726400
39759,2026-06-10,P015,D034,30,2100000,2,61740000
39760,2026-04-21,P012,D001,14,820000,0,11480000
39761,2026-05-13,P015,D026,28,2100000,0,58800000
39762,2026-05-09,P009,D036,63,610000,6,36124200
39763,2026-03-06,P014,D024,75,650000,4,46800000
39764,2025-10-25,P005,D011,31,480000,2,14582400
39765,2025-12-19,P019,D032,62,950000,5,55955000
39766,2025-11-18,P005,D009,50,480000,5,22800000
39767,2025-11-11,P012,D007,60,820000,6,46248000
39768,2025-10-31,P020,D023,35,620000,0,21700000
39769,2026-04-09,P020,D026,63,620000,6,36716400
39770,2026-03-07,P008,D032,25,720000,0,18000000
39771,2025-10-05,P018,D008,7,590000,3,4006100
39772,2026-07-07,P012,D002,66,820000,5,51414000
39773,2026-02-14,P008,D033,64,720000,4,44236800
39774,2026-05-17,P001,D029,33,1850000,3,59218500
39775,2026-05-16,P010,D005,5,790000,0,3950000
39776,2026-06-24,P012,D002,23,820000,0,18860000
39777,2025-09-10,P012,D032,24,820000,0,19680000
39778,2025-10-12,P007,D027,25,580000,3,14065000
39779,2026-01-06,P005,D017,78,480000,6,35193600
39780,2025-12-18,P005,D019,28,480000,3,13036800
39781,2025-12-11,P013,D022,47,520000,6,22973600
39782,2026-05-18,P016,D035,45,1250000,6,52875000
39783,2026-06-17,P012,D030,17,820000,3,13521800
39784,2026-04-02,P003,D009,54,580000,4,30067200
39785,2026-06-06,P010,D022,28,790000,0,22120000
39786,2025-11-13,P008,D031,40,720000,3,27936000
39787,2026-06-13,P008,D012,75,720000,6,50760000
39788,2026-07-04,P014,D021,62,650000,6,37882000
39789,2025-10-08,P009,D011,37,610000,0,22570000
39790,2026-04-05,P012,D010,44,820000,4,34636800
39791,2025-10-12,P003,D012,80,580000,5,44080000
39792,2025-12-23,P010,D035,48,790000,4,36403200
39793,2026-06-09,P009,D024,34,610000,0,20740000
39794,2026-07-11,P003,D036,52,580000,5,28652000
39795,2026-02-01,P013,D032,57,520000,4,28454400
39796,2025-10-27,P006,D017,89,850000,8,69598000
39797,2026-08-10,P010,D035,57,790000,3,43679100
39798,2026-03-21,P009,D026,21,610000,0,12810000
39799,2026-01-29,P006,D019,24,850000,3,19788000
39800,2025-11-04,P006,D033,64,850000,6,51136000
39801,2026-07-21,P005,D032,64,480000,4,29491200
39802,2025-09-25,P003,D003,17,580000,0,9860000
39803,2026-07-30,P003,D009,65,580000,3,36569000
39804,2026-02-04,P015,D012,6,2100000,3,12222000
39805,2025-10-29,P015,D028,21,2100000,2,43218000
39806,2026-07-27,P014,D008,24,650000,0,15600000
39807,2025-09-27,P016,D030,84,1250000,7,97650000
39808,2026-05-28,P006,D001,61,850000,5,49257500
39809,2026-08-23,P019,D015,39,950000,3,35938500
39810,2025-11-12,P009,D006,96,610000,5,55632000
39811,2026-05-25,P005,D032,55,480000,5,25080000
39812,2025-09-23,P005,D002,64,480000,5,29184000
39813,2026-05-11,P006,D018,34,850000,0,28900000
39814,2025-10-17,P012,D012,37,820000,2,29733200
39815,2025-09-04,P005,D029,8,480000,0,3840000
39816,2026-01-23,P012,D020,27,820000,0,22140000
39817,2025-11-20,P012,D026,28,820000,3,22271200
39818,2025-09-28,P013,D003,83,520000,6,40570400
39819,2026-03-10,P018,D002,31,590000,2,17924200
39820,2026-01-21,P009,D020,76,610000,5,44042000
39821,2026-02-18,P006,D001,59,850000,6,47141000
39822,2026-04-26,P010,D031,65,790000,3,49809500
39823,2025-10-02,P005,D007,62,480000,5,28272000
39824,2026-01-23,P009,D032,51,610000,5,29554500
39825,2026-02-07,P011,D027,13,1350000,0,17550000
39826,2026-08-14,P006,D003,65,850000,6,51935000
39827,2026-06-17,P018,D002,27,590000,2,15611400
39828,2026-06-11,P006,D029,82,850000,6,65518000
39829,2025/12/17,P012,D009,8,820000,2,6428800
39830,2025-12-21,P018,D002,60,590000,4,33984000
39831,2026-05-01,P012,D018,66,820000,3,52496400
39832,2026-05-07,P006,D009,59,850000,6,47141000
39833,2025-12-17,P010,D019,34,790000,0,26860000
39834,2025-11-09,P010,D022,26,790000,0,20540000
39835,2025-11-12,P016,D005,63,1250000,5,74812500
39836,2026-02-22,P007,D001,83,580000,6,45251600
39837,2026-07-25,P007,D031,78,580000,3,43882800
39838,2026-06-20,P001,D008,78,1850000,6,135642000
39839,2026-07-27,P019,D028,61,950000,6,54473000
39840,2026-02-03,P007,D030,63,580000,4,35078400
39841,2025-12-07,P013,D034,33,520000,0,17160000
39842,2026-02-09,P014,D022,70,650000,6,42770000
39843,2026-01-28,P012,D015,8,820000,0,6560000
39844,2025-09-25,P007,D022,60,580000,5,33060000
39845,2026-06-04,P003,D027,37,580000,0,21460000
39846,2025-09-02,P001,D011,62,1850000,3,111259000
39847,2026-04-20,P009,D027,18,610000,0,10980000
39848,2025-09-03,P008,D032,43,720000,6,29102400
39849,2025-12-14,P003,D036,69,580000,3,38819400
39850,2025-09-07,P015,D021,22,2100000,3,44814000
39851,2026-05-25,P018,D030,50,590000,5,28025000
39852,2025-10-17,P011,D009,45,1350000,3,58927500
39853,2026-01-03,P017,D017,29,720000,2,20462400
39854,2026-02-26,P012,D035,46,820000,4,36211200
39855,2026-07-30,P020,D017,62,620000,4,36902400
39856,2026-02-26,P013,D029,61,520000,4,30451200
39857,2025-11-30,P020,D005,13,620000,0,8060000
39858,2026-03-02,P017,D025,21,720000,2,14817600
39859,2026-01-29,P002,D025,38,1050000,2,39102000
39860,2026-02-11,P019,D016,89,950000,7,78631500
39861,2026-08-03,P005,D029,59,480000,6,26620800
39862,2025-09-06,P013,D013,17,520000,0,8840000
39863,2026-01-01,P018,D006,65,590000,3,37199500
39864,2026-07-12,P020,D023,29,620000,0,17980000
39865,2026-06-18,P003,D017,68,580000,3,38256800
39866,2025-09-30,P003,D033,8,580000,2,4547200
39867,2025-12-25, P017 ,D021,85,720000,8,56304000
39868,2025-12-09,P006,D036,19,850000,2,15827000
39869,2026-03-03,P013,D010,66,520000,6,32260800
39870,2026-04-04,P007,D031,79,580000,3,44445400
39871,2026-05-31,P020,D027,47,620000,4,27974400
39872,2026-05-09,P007,D005,58,580000,5,31958000
39873,2026-07-14,P001,D025,48,1850000,4,85248000
39874,2026-07-02,P004,D016,20,1450000,2,28420000
39875,2025-12-18,P012,D007,56,820000,3,44542400
39876,2026-03-14,P009,D018,47,610000,3,27809900
39877,2025-11-13,P016,D020,76,1250000,6,89300000
39878,2025-10-20,P011,D027,44,1350000,5,56430000
39879,2026-08-16,P020,D035,11,620000,2,6683600
39880,2026-02-12,P003,D014,54,580000,3,30380400
39881,2026-01-21,P009,D030,38,610000,0,23180000
39882,2026-07-29,P017,D031,53,720000,6,35870400
39883,2025-10-02,P018,D001,75,590000,3,42922500
39884,2025-11-11,P003,D031,15,580000,3,8439000
39885,2025-11-01,P019,D032,6,950000,2,5586000
39886,2026-07-01,P002,D017,45,1050000,6,44415000
39887,2026-02-13,P017,D018,58,720000,4,40089600
39888,2026-02-01,P006,D010,33,850000,3,27208500
39889,2025-10-01,P005,D027,23,480000,2,10819200
39890,2026-05-26,P016,D023,11,1250000,2,13475000
39891,2026-01-11,P019,D011,46,950000,3,42389000
39892,2026-05-24,P006,D012,77,850000,4,62832000
39893,2026-07-21,P012,D029,76,820000,4,59827200
39894,2026-02-10,P012,D010,68,820000,6,52414400
39895,2025-10-23,P011,D012,45,1350000,4,58320000
39896,2026-04-30,P018,D010,13,590000,2,7516600
39897,2025-11-08,P004,,22,1450000,0,31900000
39898,2025-10-06,P003,D003,25,580000,0,14500000
39899,2025-09-19,P005,D019,14,480000,3,6518400
39900,2026-01-07,P013,D027,84,520000,5,41496000
39901,2025-08-24,P019,D027,72,950000,6,64296000
39902,2026-07-18,P011,D026,52,1350000,3,68094000
39903,2025-12-25,P018,D024,69,590000,4,39081600
39904,2025-12-23,P007,D014,47,580000,3,26442200
39905,2026-03-05,P010,D021,62,790000,4,47020800
39906,2025-09-24,P013,D016,40,520000,5,19760000
39907,2026-01-12,P017,D003,36,720000,2,25401600
39908,2026-03-12,P020,D017,48,620000,6,27974400
39909,2026-06-16,P018,D008,81,590000,7,44444700
39910,2026-05-31,P016,D014,38,1250000,0,47500000
39911,2026-05-20,P012,D021,33,820000,2,26518800
39912,2026-02-22,P017,D006,25,720000,0,18000000
39913,2025-12-31,P020,D034,11,620000,0,6820000
39914,2026-06-26,P009,D004,18,610000,0,10980000
39915,2025-08-29,P002,D014,81,1050000,8,78246000
39916,2026-06-10,P009,D028,66,610000,6,37844400
39917,2025-09-25,P016,D025,65,1250000,4,78000000
39918,2026-05-21,P020,D003,54,620000,6,31471200
39919,2025-10-14,P003,D005,75,580000,4,41760000
39920,2026-04-30,P019,D017,52,950000,5,46930000
39921,2025-09-30,P016,D027,21,1250000,0,26250000
39922,2025-11-02,P020,D012,78,620000,3,46909200
39923,2026-07-05,P018,D012,57,590000,3,32621100
39924,2026-05-21,P007,D030,38,580000,0,22040000
39925,2026-01-20,P001,D024,39,1850000,2,70707000
39926,2026-03-29,P003,D012,11,580000,3,6188600
39927,2025-12-21,P020,D022,41,620000,5,24149000
39928,2025-10-15,P017,D011,77,720000,6,52113600
39929,2026-02-23,P013,D006,87,520000,6,42525600
39930,2025-09-28,P017,D020,11,720000,2,7761600
39931,2026-06-05,P020,D005,64,620000,4,38092800
39932,2025-10-05,P005,D007,39,480000,2,18345600
39933,2026-03-17,P008,D014,27,720000,3,18856800
39934,2026-06-07,P007,D005,68,580000,3,38256800
39935,2026-03-26,P014,D015,25,650000,0,16250000
39936,2026-01-06,P013,D027,41,520000,5,20254000
39937,2025-11-24,P014,D026,59,650000,4,36816000
39938,2026-01-08,P003,D028,83,580000,5,45733000
39939,2026-02-26,P011,D036,92,1350000,6,116748000
39940,2026-02-22,P013,D030,35,520000,3,17654000
39941,2026-01-20,P007,D035,32,580000,0,18560000
39942,2026-05-21,P018,D035,13,590000,3,7439900
39943,2026-03-16,P004,D030,23,1450000,2,32683000
39943,2026-03-16,P004,D030,23,1450000,2,32683000
39945,2025-11-21,P005,D022,63,480000,6,28425600
39946,2025-11-24,P008,D001,21,720000,2,14817600
39947,2025-09-23,P005,D028,54,480000,3,25142400
39948,2025-11-26,P005,D020,16,480000,3,7449600
39949,2026-02-20,P020,D004,96,620000,7,55353600
39950,2026-07-07,P013,D009,41,520000,5,20254000
39951,2026-07-09,P013,D009,73,520000,4,36441600
39952,2026-08-23,P009,D007,48,610000,4,28108800
39953,2025-12-15,P013,,23,520000,0,11960000
39954,2026-06-05,P010,D025,11,790000,2,8516200
39955,2026-02-08,P005,D030,24,480000,0,11520000
39956,2025-12-21,P014,D009,18,650000,3,11349000
39957,2025-11-16,P018,D035,18,590000,2,10407600
39958,2025-11-03,P017,D020,55,720000,5,37620000
39959,2025-10-25,P017,D033,62,720000,3,43300800
39960,2025-11-27,P005,D031,84,480000,6,37900800
39961,2026-03-09,P018,D021,99,590000,7,54321300
39962,2025-11-03,P018,D007,41,590000,6,22738600
39963,2026-05-07,P005,D029,34,480000,2,15993600
39964,2025-10-21,P003,D026,52,580000,4,28953600
39965,2026-05-28,P005,D006,54,480000,5,24624000
39966,2026-01-01,P002,,55,1050000,5,54862500
39967,2026-03-25,P007,D003,52,580000,4,28953600
39968,2026-03-11,P006,D028,26,850000,0,22100000
39969,2026-03-07,P006,D030,88,850000,7,69564000
39970,2026-01-05,P013,D029,64,520000,3,32281600
39971,2026-04-27,P010,,34,790000,3,26054200
39972,2025-08-26,P003,D006,9,580000,0,5220000
39973,2026-02-28,P008,D032,10,720000,2,7056000
39974,2025-10-15,P006,D004,6,850000,0,5100000
39975,2026-04-29,P003,D022,46,580000,5,25346000
39976,2025-10-05,P007,D004,66,580000,5,36366000
39977,2025-09-30,P005,D001,30,480000,2,14112000
39978,2025-11-11,P009,,61,610000,4,35721600
39979,2026-03-13,P007,D014,40,580000,4,22272000
39980,2026-06-20,P012,D022,30,820000,0,24600000
39981,2025-10-13,P007,D032,-8,580000,6,31076400
39982,2026-01-12,P017,D013,67,720000,5,45828000
39983,2026-03-02,P009,D030,61,610000,4,35721600
39984,2025-09-07,P018,D030,39,590000,0,23010000
39985,2026-05-17,P019,D027,81,950000,5,73102500
39986,2026-04-09,P018,D002,94,590000,6,52132400
39987,2026-02-12,P005,D013,17,480000,3,7915200
39988,2026-03-19,P006,D031,20,850000,0,17000000
39989,2026-05-13,P017,D006,63,720000,6,42638400
39990,2025-11-04,P018,D019,61,590000,6,33830600
39991,2026-02-28,P016,D012,73,1250000,6,85775000
39992,2025-12-22,P006,D034,36,850000,2,29988000
39993,2026-03-09,P006,D028,22,850000,0,18700000
39994,2026-02-28,P006,D033,67,850000,3,55241500
39995,2025-08-31,P019,D024,74,950000,5,66785000
39996,2025-12-02,P016,D027,71,1250000,5,84312500
39997,2026-08-20,P008,D005,49,720000,6,33163200
39998,2025-09-01,P005,D030,43,480000,4,19814400
39999,2025-11-29,P010,D034,6,790000,2,4645200
40000,2026-06-18,P017,D006,30,720000,0,21600000
40001,2026-01-01,P001,D019,75,1850000,6,130425000
40002,2025-10-11,P003,D022,44,580000,4,24499200
40003,2026-02-26,P006,D022,79,850000,6,63121000
40004,2026-01-09,P014,D029,32,650000,2,20384000
40005,2026-06-17,P009,D035,76,610000,5,44042000
40006,2026-01-31,P008,D005,83,720000,8,54979200
40007,2025-09-10,P017,D019,20,720000,0,14400000
40008,2025-11-22,P013,D015,18,520000,0,9360000
40009,2025-12-19,P017,D032,49,720000,6,33163200
40010,2026-04-12,P008,D021,12,720000,2,8467200
40011,2026-07-09,P008,D032,27,720000,0,19440000
40012,2026-04-11,P005,D010,55,480000,3,25608000
40013,2026-01-27,P005,D036,15,480000,2,7056000
