sale_id,date,product_id,distribution_id,quantity,unit_price_rial,discount_percent,total_price_rial,is_consistent
44488,1405-01-25,P012,D021,8,820000,2,6428800,True
44489,1405-03-07,P017,D020,60,720000,5,41040000,True
44490,1404-06-21,P002,D025,20,1050000,3,20370000,True
44491,1404-12-10,P008,D021,74,720000,3,51681600,True
44492,1404-10-19,P013,D031,13,520000,0,6760000,True
44493,1405-05-01,P011,D007,18,1350000,0,24300000,True
44494,1404-12-28,P012,D005,62,820000,3,49314800,True
44495,1404-10-17,P017,D035,65,720000,5,44460000,True
44496,1404-10-03,P013,D004,58,520000,3,29255200,True
44497,1404-12-16,P018,D001,92,590000,6,51023200,True
44498,1405-01-16,P017,D020,36,720000,0,25920000,True
44499,1404-11-30,P017,D001,21,720000,2,14817600,True
44500,1404-12-17,P005,D014,48,480000,6,21657600,True
44501,1404-08-09,P006,D014,80,850000,7,63240000,True
44502,1404-11-20,P017,D002,41,720000,6,27748800,True
44503,1404-06-12,P007,D017,64,580000,3,36006400,True
44504,1404-07-07,P012,D031,51,820000,3,40565400,True
44505,1404-12-27,P016,D004,92,1250000,5,109250000,True
44506,1404-08-01,P017,D031,22,720000,0,15840000,True
44507,1404-07-15,P008,D017,80,720000,8,52992000,True
44508,1404-10-11,P014,D013,36,650000,0,23400000,True
44509,1405-04-06,P012,D014,42,820000,5,32718000,True
44510,1405-02-17,P013,D009,20,520000,0,10400000,True
44511,1404-06-16,P003,D012,63,580000,4,35078400,True
44512,1404-09-28,P014,D011,39,650000,0,25350000,True
44513,1405-04-08,P003,D021,84,580000,7,45309600,True
44514,1405-04-04,P009,D009,73,610000,4,42748800,True
44515,1404-07-04,P020,D036,75,620000,4,44640000,True
44516,1404-06-14,P012,D010,21,820000,2,16875600,True
44517,1404-10-24,P017,D011,17,720000,0,12240000,True
44518,1405-04-04,P005,D028,76,480000,6,34291200,True
44519,1405-04-08,P017,D031,65,720000,3,45396000,True
44520,1404-09-03,P017,D001,53,720000,4,36633600,True
44521,1405-01-23,P005,D015,8,480000,0,3840000,True
44522,1405-03-11,P001,D024,44,1850000,3,78958000,True
44523,1404-12-21,P014,D028,46,650000,4,28704000,True
44524,1404-09-07,P003,D020,63,580000,6,34347600,True
44525,1404-09-04,P001,D002,10,1850000,3,17945000,True
44526,1404-07-05,P012,D036,83,820000,5,64657000,True
44527,1404-10-17,P004,D030,25,1450000,2,35525000,True
44528,1404-12-04,P012,D009,34,820000,2,27322400,True
44529,1405-04-19,P008,D019,90,720000,5,61560000,True
44530,1404-08-12,P012,D006,49,820000,4,38572800,True
44531,1405-05-25,P005,D013,53,480000,6,23913600,True
44532,1405-03-19,P009,D025,59,610000,3,34910300,True
44533,1404-07-22,P005,D004,71,480000,4,32716800,True
44534,1404-09-27,P005,D031,80,480000,8,35328000,True
44535,1404-08-05,P006,D003,13,850000,2,10829000,True
44536,1404-11-22,P005,D017,35,480000,0,16800000,True
44537,1404-09-17,P006,D018,8,850000,2,6664000,True
44538,1404-10-02,P014,D008,46,650000,4,28704000,True
44539,1404-06-17,P015,D028,66,2100000,4,133056000,True
44540,1404-12-04,P005,D033,49,480000,3,22814400,True
44541,1404-08-09,P017,D028,26,720000,0,18720000,True
44542,1405-03-16,P008,D028,25,720000,2,17640000,True
44543,1404-07-30,P011,D017,30,1350000,3,39285000,True
44544,1405-05-15,P002,D026,35,1050000,2,36015000,True
44545,1404-06-15,P013,D035,21,520000,3,10592400,True
44546,1405-05-20,P007,D036,13,580000,3,7313800,True
44547,1405-05-25,P008,D036,46,720000,4,31795200,True
44548,1404-12-05,P005,D005,14,480000,0,6720000,True
44549,1405-01-07,P005,D026,48,480000,6,21657600,True
44550,1404-06-26,P013,D013,6,520000,0,3120000,True
44551,1404-08-09,P005,D032,22,480000,2,10348800,True
44552,1405-01-11,P005,D019,11,480000,0,5280000,True
44553,1404-12-21,P005,D027,36,480000,0,17280000,True
44554,1405-04-02,P017,D014,56,720000,6,37900800,True
44555,1404-07-10,P017,D020,36,720000,0,25920000,True
44556,1404-08-01,P019,D035,78,950000,5,70395000,True
44557,1405-02-22,P013,D002,58,520000,4,28953600,True
44558,1404-11-02,P018,D036,51,590000,3,29187300,True
44559,1404-09-25,P018,D005,48,590000,4,27187200,True
44560,1404-10-12,P007,D002,75,580000,5,41325000,True
44561,1404-09-01,P005,D015,58,480000,4,26726400,True
44562,1404-07-24,P009,D035,72,610000,3,42602400,True
44563,1404-11-21,P012,D019,75,820000,3,59655000,True
44564,1405-01-13,P012,D029,45,820000,4,35424000,True
44565,1404-09-17,P017,D011,62,720000,6,41961600,True
44566,1405-04-13,P008,D017,65,720000,3,45396000,True
44567,1404-12-05,P013,D036,22,520000,3,11096800,True
44568,1404-11-28,P005,D006,93,480000,7,41515200,True
44569,1404-09-22,P005,D008,7,480000,3,3259200,True
44570,1405-03-05,P009,D004,44,610000,6,25229600,True
44571,1405-04-22,P005,D027,56,480000,3,26073600,True
44572,1404-07-06,P004,D028,46,1450000,3,64699000,True
44573,1404-07-25,P005,D019,54,480000,4,24883200,True
44574,1404-10-30,P005,D035,31,480000,0,14880000,True
44575,1404-09-20,P006,D032,45,850000,5,36337500,True
44576,1405-03-06,P018,D030,5,590000,0,2950000,True
44577,1405-06-01,P006,D005,22,850000,0,18700000,True
44578,1404-06-31,P004,D002,45,1450000,4,62640000,True
44579,1404-10-13,P005,D002,67,480000,4,30873600,True
44580,1404-07-13,P018,D003,68,590000,3,38916400,True
44581,1405-04-17,P012,D034,9,820000,2,7232400,True
44582,1404-11-26,P009,D012,61,610000,3,36093700,True
44583,1404-06-23,P009,D034,42,610000,5,24339000,True
44584,1404-06-18,P011,D025,63,1350000,5,80797500,True
44585,1405-02-05,P013,D019,48,520000,4,23961600,True
44586,1405-03-22,P016,D032,7,1250000,3,8487500,True
44587,1404-10-10,P009,D034,66,610000,4,38649600,True
44588,1404-10-15,P010,D010,46,790000,5,34523000,True
44589,1405-03-05,P005,D012,24,480000,0,11520000,True
44590,1404-09-28,P008,D002,65,720000,3,45396000,True
44591,1404-10-18,P013,D013,50,520000,3,25220000,True
44592,1404-10-18,P013,D013,50,520000,3,25220000,True
44593,1404-11-11,P018,D028,16,590000,3,9156800,True
44594,1404-12-07,P013,D022,64,520000,3,32281600,True
44595,1404-09-30,P005,D011,48,480000,5,21888000,True
44596,1405-03-13,P012,D034,37,820000,2,29733200,True
44597,1405-05-11,P014,D004,65,650000,6,39715000,True
44598,1404-09-11,P002,D025,82,1050000,5,81795000,True
44599,1404-08-27,P003,D007,51,580000,3,28692600,True
44600,1404-12-21,P009,D013,74,610000,6,42431600,True
44601,1405-02-23,P013,D033,36,520000,2,18345600,True
44602,1404-11-13,P020,D024,71,620000,5,41819000,True
44603,1405-04-05,P008,D020,14,720000,2,9878400,True
44604,1405-02-02,P006,D031,90,850000,6,71910000,True
44605,1405-01-23,P005,D013,37,480000,0,17760000,True
44606,1404-08-22,P018,D023,65,590000,3,37199500,True
44607,1404-12-05,P010,D022,24,790000,2,18580800,True
44608,1404-08-18,P018,D005,18,590000,2,10407600,True
44609,1404-09-06,P013,D034,18,520000,3,9079200,True
44610,1405-04-06,P020,D030,59,620000,5,34751000,True
44611,1405-03-19,P002,D032,73,1050000,4,73584000,True
44612,1405-01-29,P006,D022,37,850000,0,31450000,True
44613,1405-02-16,P009,D009,78,610000,3,46152600,True
44614,1404-10-18,P003,D008,47,580000,4,26169600,True
44615,1404-12-29,P002,D018,22,1050000,3,22407000,True
44616,1404-07-02,P005,D018,59,480000,6,26620800,True
44617,1405-01-26,P012,D005,62,820000,4,48806400,True
44618,1404-06-27,P009,D026,60,610000,3,35502000,True
44619,1404-06-27,P020,D034,51,620000,4,30355200,True
44620,1405-04-30,P012,D016,52,820000,4,40934400,True
44621,1405-04-13,P015,D026,80,2100000,5,159600000,True
44622,1404-12-23,P013,D031,40,520000,3,20176000,True
44623,1404-07-23,P013,D017,56,520000,5,27664000,True
44624,1405-01-30,P003,D021,39,580000,0,22620000,True
44625,1404-11-19,P018,D007,23,590000,3,13162900,True
44626,1404-08-07,P009,D024,17,610000,0,10370000,True
44627,1404-10-08,P017,D029,8,720000,3,5587200,True
44628,1404-07-18,P016,D023,45,1250000,5,53437500,True
44629,1405-03-05,P013,D035,81,520000,5,40014000,True
44630,1404-10-05,P003,D026,35,580000,2,19894000,True
44631,1405-03-10,P017,D031,66,720000,3,46094400,True
44632,1405-03-22,P007,D014,18,580000,0,10440000,True
44633,1404-08-17,P005,D036,51,480000,4,23500800,True
44634,1404-07-22,P019,,91,950000,5,82127500,True
44635,1404-08-29,P011,D006,42,1350000,4,54432000,True
44636,1405-03-15,P003,D015,71,580000,5,39121000,True
44637,1405-02-11,P011,D016,49,1350000,5,62842500,True
44638,1405-03-26,P019,D035,54,950000,4,49248000,True
44639,1404-08-26,P008,D007,33,720000,3,23047200,True
44640,1404-12-12,P016,D022,38,1250000,0,47500000,True
44641,1404-09-25,P009,D001,69,610000,5,39985500,True
44642,1404-10-04,P010,D011,60,790000,6,44556000,True
44643,1404-09-02,P018,D023,9,590000,0,5310000,True
44644,1404-10-02,P012,D036,75,820000,6,57810000,True
44645,1404-08-26,P020,D022,66,620000,4,39283200,True
44646,1404-06-17,P005,D028,42,480000,5,19152000,True
44647,1404-11-04,P016,D002,59,1250000,4,70800000,True
44648,1404-06-18,P002,D034,61,1050000,5,60847500,True
44649,1404-09-22,P013,D005,64,520000,6,31283200,True
44650,1404-07-09,P020,D009,88,620000,8,50195200,True
44651,1404-07-26,P018,D024,52,590000,3,29759600,True
44652,1404-08-06,P007,D010,72,580000,4,40089600,True
44653,1404-12-11,P020,D013,53,620000,3,31874200,True
44654,1405-01-21,P020,D003,33,620000,0,20460000,True
44655,1404-07-29,P003,D017,71,580000,5,39121000,True
44656,1404-06-14,P013,D028,48,520000,3,24211200,True
44657,1404-11-26,P002,D028,17,1050000,0,17850000,True
44658,1404-11-04,P001,D036,67,1850000,3,120231500,True
44659,1405-04-05,P005,D009,49,480000,3,22814400,True
44660,1405-01-09,P003,D028,16,580000,0,9280000,True
44661,1404-07-23,P012,D019,33,820000,3,26248200,True
44662,1404-10-12,P015,D008,16,2100000,2,32928000,True
44663,1405-01-17,P012,D012,54,820000,3,42951600,True
44664,1405-04-17,P001,D005,18,1850000,0,33300000,True
44665,1404-11-29,P020,D002,50,620000,6,29140000,True
44666,1404-10-17,P013,D017,76,520000,6,37148800,True
44667,1405-01-31,P006,D002,23,850000,0,19550000,True
44668,1404-09-10,P003,D025,33,580000,0,19140000,True
44669,1405-04-18,P017,D029,64,720000,4,44236800,True
44670,1404-09-02,P013,D007,33,520000,3,16645200,True
44671,1404-06-17,P008,D022,58,720000,6,39254400,True
44672,1405-02-01,P017,D022,31,720000,3,21650400,True
44673,1404-12-03,P006,D015,65,850000,5,52487500,True
44674,1405-03-05,P005,D003,8,480000,2,3763200,True
44675,1405-01-04,P011,D001,41,1350000,3,53689500,True
44676,1404-10-06,P018,D025,89,590000,5,49884500,True
44677,1404-11-05,P005,D011,13,480000,3,6052800,True
44678,1404-11-07,P003,D018,54,580000,3,30380400,True
44679,1405-05-24,P013,D025,50,520000,5,24700000,True
44680,1405-03-14,P014,D033,42,650000,4,26208000,True
44681,1405-05-08,P003,D032,28,580000,3,15752800,True
44682,1405-04-22,P013,D020,28,520000,0,14560000,True
44683,1405-05-22,P003,D015,76,580000,6,41435200,True
44684,1404-10-04,P018,D011,53,590000,5,29706500,True
44685,1404-06-11,P020,D011,67,620000,6,39047600,True
44686,1404-06-25,P020,D035,52,620000,6,30305600,True
44687,1404-07-15,P005,D026,36,480000,0,17280000,True
44688,1405-02-02,P007,D007,20,580000,2,11368000,True
44689,1404-10-09,P018,D030,70,590000,4,39648000,True
44690,1404-08-14,P018,D035,79,590000,6,43813400,True
44691,1404-09-13,P008,D004,15,720000,3,10476000,True
44692,1405-03-30,P020,D004,78,620000,5,45942000,True
44693,1405-01-16,P002,D019,62,1050000,3,63147000,True
44694,1405-05-25,P013,D032,88,520000,5,43472000,True
44695,1404-11-26,P005,D015,26,480000,0,12480000,True
44696,1405-01-16,P012,D034,45,820000,6,34686000,True
44697,1405-04-10,P009,D015,8,610000,0,4880000,True
44698,1404-12-18,P006,D027,45,850000,6,35955000,True
44699,1404-09-20,P006,D016,61,850000,5,49257500,True
44700,1405-05-21,P017,D007,98,720000,7,65620800,True
44701,1404-06-11,P010,D015,66,790000,6,49011600,True
44702,1405-02-22,P018,D028,86,590000,5,48203000,True
44703,1404-08-14,P010,D008,78,790000,3,59771400,True
44704,1404-11-08,P005,D020,58,480000,4,26726400,True
44705,1404-09-14,P004,D024,41,1450000,5,56477500,True
44706,1405-01-20,P009,D017,34,610000,0,20740000,True
44707,1405-05-12,P006,D035,87,850000,8,68034000,True
44708,1405-01-27,P013,D030,5,520000,0,2600000,True
44709,1405-02-08,P017,D008,37,720000,3,25840800,True
44710,1405-04-01,P003,D035,67,580000,4,37305600,True
44711,1404-11-05,P008,D017,14,720000,2,9878400,True
44712,1404-11-15,P009,D017,48,610000,6,27523200,True
44713,1405-05-25,P020,D027,55,620000,6,32054000,True
44714,1404-07-16,P017,D014,7,720000,0,5040000,True
44715,1404-12-17,P017,D029,30,720000,0,21600000,True
44716,1405-05-21,P004,D036,56,1450000,3,78764000,True
44717,1404-08-28,P003,D007,30,580000,3,16878000,True
44718,1404-08-08,P006,D008,24,850000,2,19992000,True
44719,1404-07-01,P010,D016,11,790000,2,8516200,True
44720,1404-12-11,P004,D009,118,1450000,6,160834000,True
44721,1405-05-12,P005,D026,71,480000,6,32035200,True
44722,1404-07-15,P020,D005,13,620000,3,7818200,True
44723,1404-11-29,P008,D016,12,720000,3,8380800,True
44724,1404-07-25,P009,D024,68,610000,3,40235600,True
44725,1404-06-05,P016,D033,57,1250000,6,66975000,True
44726,1404-10-30,P005,D026,22,480000,2,10348800,True
44727,1404-12-11,P018,D020,18,590000,2,10407600,True
44728,1405-05-08,P001,D007,11,1850000,2,19943000,True
44729,1404-08-29,P006,D024,52,850000,6,41548000,True
44730,1405-03-24,P003,D006,22,580000,2,12504800,True
44731,1404-09-22,P014,D003,63,650000,5,38902500,True
44732,1405-01-30,P010,D009,10,790000,0,7900000,True
44733,1404-12-02,P018,D007,50,590000,6,27730000,True
44734,1405-02-29,P009,D013,76,610000,6,43578400,True
44735,1405-04-28,P017,D010,45,720000,3,31428000,True
44736,1405-03-01,P015,D029,13,2100000,3,26481000,True
44737,1404-12-20,P001,D024,68,1850000,3,122026000,True
44738,1405-02-28,P003,D030,12,580000,0,6960000,True
44739,1404-12-18,P003,D003,34,580000,2,19325600,True
44740,1404-06-12,P017,D029,71,720000,5,48564000,True
44741,1404-09-25,P016,D003,49,1250000,4,58800000,True
44742,1404-07-28,P019,D010,17,950000,3,15665500,True
44743,1404-12-15,P008,D032,55,720000,4,38016000,True
44744,1404-12-08,P013,D019,77,520000,4,38438400,True
44745,1404-10-03,P001,D012,33,1850000,2,59829000,True
44746,1405-05-15,P018,D023,78,590000,5,43719000,True
44747,1405-01-06,P013,D019,39,520000,0,20280000,True
44748,1405-02-28,P016,D023,18,1250000,2,22050000,True
44749,1404-07-13,P007,D027,29,580000,0,16820000,True
44750,1404-07-14,P020,D031,43,620000,6,25060400,True
44751,1404-10-30,P005,D001,9,480000,0,4320000,True
44752,1405-04-12,P019,D029,39,950000,0,37050000,True
44753,1404-08-22,P016,D008,8,1250000,0,10000000,True
44754,1405-02-02,P007,D016,79,580000,5,43529000,True
44755,1405-01-06,P008,D030,83,720000,7,55576800,True
44756,1404-06-13,P018,D019,12,590000,3,6867600,True
44757,1405-02-10,P016,D012,11,1250000,0,13750000,True
44758,1404-09-10,P007,D005,53,580000,6,28895600,True
44759,1405-02-18,P007,D006,35,580000,2,19894000,True
44760,1405-04-06,P009,D027,93,610000,5,53893500,True
44761,1404-07-09,P002,D027,71,1050000,4,71568000,True
44762,1404-12-05,P003,D013,16,580000,2,9094400,True
44763,1405-05-18,P009,D029,31,610000,2,18531800,True
44764,1404-11-30,P018,D029,14,590000,2,8094800,True
44765,1404-10-30,P009,D021,59,610000,3,34910300,True
44766,1405-01-12,P003,D034,59,580000,4,32851200,True
44767,1405-05-13,P001,D007,20,1850000,0,37000000,True
44768,1404-12-16,P020,D008,12,620000,3,7216800,True
44769,1404-12-22,P008,D014,30,720000,3,20952000,True
44770,1404-07-10,P006,D031,78,850000,6,62322000,True
44771,1405-05-23,P018,D022,71,590000,6,39376600,True
44772,1404-10-25,P005,D005,22,480000,2,10348800,True
44773,1405-03-17,P002,D031,52,1050000,6,51324000,True
44774,1404-07-12,P001,D001,70,1850000,5,123025000,True
44775,1404-09-26,P013,D012,42,520000,5,20748000,True
44776,1404-07-26,P007,D011,27,580000,0,15660000,True
44777,1405-03-19,P003,D013,72,580000,6,39254400,True
44778,1405-03-26,P007,D016,51,580000,6,27805200,True
44779,1405-05-24,P005,D031,54,480000,3,25142400,True
44780,1404-11-15,P002,D004,38,1050000,3,38703000,True
44781,1405-04-27,P009,D004,65,610000,5,37667500,True
44782,1404-11-24,P013,D004,83,520000,8,39707200,True
44783,1405-03-22,P010,D001,73,790000,5,54786500,True
44784,1404-09-15,P009,D016,70,610000,4,40992000,True
44785,1405-01-15,P006,D033,9,850000,2,7497000,True
44786,1405-02-03,P018,D025,73,590000,5,40916500,True
44787,1404-10-21,P008,D003,43,720000,6,29102400,True
44788,1404-10-25,P009,D033,62,610000,6,35550800,True
44789,1404-12-14,P003,D011,92,580000,7,49624800,True
44790,1404-06-27,P020,D032,21,620000,2,12759600,True
44791,1405-02-15,P002,D003,34,1050000,2,34986000,True
44792,1405-01-24,P010,D025,62,790000,4,47020800,True
44793,1404-11-15,P002,D029,27,1050000,0,28350000,True
44794,1404-10-04,P018,D016,65,590000,5,36432500,True
44795,1405-02-13,P005,D016,75,480000,5,34200000,True
44796,1404-10-19,P002,D035,37,1050000,0,38850000,True
44797,1405-02-12,P003,D015,26,580000,2,14778400,True
44798,1405-04-25,P012,D034,54,820000,3,42951600,True
44799,1404-10-19,P016,D001,64,1250000,6,75200000,True
44800,1405-05-10,P017,D003,66,720000,5,45144000,True
44801,1404-10-22,P003,D008,82,580000,6,44706400,True
44802,1405-01-07,P004,D036,45,1450000,4,62640000,True
44803,1404-12-02,P001,D033,105,1850000,7,180652500,True
44804,1404-06-25,P009,D031,17,610000,3,10058900,True
44805,1404-12-25,P019,D035,36,950000,0,34200000,True
44806,1404-12-25,P007,D013,43,580000,4,23942400,True
44807,1404-08-12,P020,D036,63,620000,5,37107000,True
44808,1405-01-22,P005,D032,37,480000,0,17760000,True
44809,1404-07-09,P999,D031,17,2100000,0,35700000,True
44810,1404-06-31,P003,D034,23,580000,2,13073200,True
44811,1404-08-02,P011,D002,66,1350000,6,83754000,True
44812,1404-07-25,P009,D001,36,610000,2,21520800,True
44813,1404-07-08,P009,D015,59,610000,3,34910300,True
44814,1404-08-05,P008,D014,27,720000,2,19051200,True
44815,1404-06-31,P007,D007,44,580000,3,24754400,True
44816,1405-03-19,P012,D027,52,820000,3,41360800,True
44817,1405-03-04,P014,D007,30,650000,2,19110000,True
44818,1404-12-01,P006,D022,37,850000,0,31450000,True
44819,1405-04-19,P018,D034,18,590000,0,10620000,True
44820,1404-10-20,P013,D027,15,520000,2,7644000,True
44821,1405-01-31,P005,D013,56,480000,4,25804800,True
44822,1405-05-08,P012,D015,9,820000,2,7232400,True
44823,1405-04-03,P006,D004,10,850000,0,8500000,True
44824,1405-04-06,P003,D025,85,580000,7,45849000,True
44825,1404-11-18,P003,D007,47,580000,3,26442200,True
44826,1405-02-31,P004,D029,68,1450000,3,95642000,True
44827,1405-02-27,P012,D029,70,820000,3,55678000,True
44828,1404-12-11,P017,D017,41,720000,3,28634400,True
44829,1405-02-10,P003,D002,10,580000,0,5800000,True
44830,1404-11-18,P018,D032,80,590000,7,43896000,True
44831,1404-06-23,P006,D001,25,850000,0,21250000,True
44832,1405-03-25,P012,D030,31,820000,0,25420000,True
44833,1405-05-02,P007,D026,38,580000,3,21378800,True
44834,1405-02-21,P006,D027,44,850000,6,35156000,True
44835,1405-02-26,P010,D019,16,790000,2,12387200,True
44836,1404-10-21,P008,D024,15,720000,3,10476000,True
44837,1404-10-06,P014,D007,13,650000,2,8281000,True
44838,1404-07-17,P019,D021,62,950000,5,55955000,True
44839,1404-11-20,P005,D015,23,480000,0,11040000,True
44840,1404-09-10,P015,D032,61,2100000,6,120414000,True
44841,1404-11-04,P011,D009,36,1350000,3,47142000,True
44842,1404-07-23,P011,D015,23,1350000,0,31050000,True
44843,1405-01-10,P018,D003,61,590000,3,34910300,True
44844,1404-08-11,P020,D005,77,620000,5,45353000,True
44845,1404-07-14,P019,D009,36,950000,0,34200000,True
44846,1404-06-22,P016,D028,77,1250000,3,93362500,True
44847,1404-12-25,P009,D015,44,610000,4,25766400,True
44848,1405-01-12,P005,D015,8,480000,3,3724800,True
44849,1404-10-09,P003,D015,37,580000,0,21460000,True
44850,1404-07-16,P017,D019,42,720000,5,28728000,True
44851,1404-12-27,P006,D018,16,850000,2,13328000,True
44852,1404-06-19,P007,D005,5,580000,0,2900000,True
44853,1405-05-20,P003,D001,48,580000,5,26448000,True
44854,1404-12-11,P013,D014,68,520000,6,33238400,True
44855,1404-10-26,P017,D013,59,720000,5,40356000,True
44856,1405-02-05,P003,D015,21,580000,2,11936400,True
44857,1405-03-22,P015,D026,5,2100000,0,10500000,True
44858,1404-07-12,P005,D006,52,480000,6,23462400,True
44859,1404-06-25,P018,D030,17,590000,2,9829400,True
44860,1405-03-23,P017,D007,8,720000,0,5760000,True
44861,1404-10-05,P003,D002,21,580000,3,11814600,True
44862,1404-09-09,P006,D012,31,850000,2,25823000,True
44863,1404-11-30,P009,D027,27,610000,3,15975900,True
44864,1404-08-13,P017,D007,34,720000,0,24480000,True
44865,1404-06-13,P020,D016,7,620000,0,4340000,True
44866,1405-03-29,P018,D009,49,590000,4,27753600,True
44867,1404-08-08,P020,D010,49,620000,6,28557200,True
44868,1404-06-25,P007,D020,87,580000,5,47937000,True
44869,1404-12-16,P009,D002,129,610000,6,73968600,True
44870,1404-09-16,P010,D018,17,790000,0,13430000,True
44871,1404-10-11,P012,D018,47,820000,4,36998400,True
44872,1404-12-19,P020,D004,5,620000,2,3038000,True
44873,1405-03-10,P005,D036,49,480000,5,22344000,True
44874,1405-01-19,P013,D030,15,520000,2,7644000,True
44875,1405-02-29,P017,D034,63,720000,4,43545600,True
44876,1404-10-07,P014,D033,44,650000,6,26884000,True
44877,1405-05-09,P006,D026,56,850000,3,46172000,True
44878,1404-06-25,P010,D002,10,790000,0,7900000,True
44879,1404-11-17,P018,D036,64,590000,5,35872000,True
44880,1404-11-07,P005,D007,70,480000,3,32592000,True
44881,1404-11-01,P020,D032,47,620000,5,27683000,True
44882,1404-11-05,P003,D007,44,580000,3,24754400,True
44883,1404-07-17,P006,D018,22,850000,3,18139000,True
44884,1405-04-07,P012,D004,42,820000,4,33062400,True
44885,1404-10-18,P019,D006,60,950000,6,53580000,True
44886,1404-09-29,P009,D007,39,610000,2,23314200,True
44887,1405-05-21,P008,D023,25,720000,0,18000000,True
44888,1405-03-02,P014,D020,45,650000,3,28372500,True
44889,1405-04-19,P020,D006,48,620000,5,28272000,True
44890,1404-09-17,P016,D032,14,1250000,0,17500000,True
44891,1404-08-19,P020,D013,18,620000,0,11160000,True
44892,1404-10-28,P016,D016,7,1250000,0,8750000,True
44893,1404-06-11,P017,D028,69,720000,3,48189600,True
44894,1404-11-26,P012,D010,54,820000,4,42508800,True
44895,1404-07-29,P018,D010,88,590000,5,49324000,True
44896,1404-06-18,P019,D022,84,950000,8,73416000,True
44897,1404-10-02,P005,,21,480000,0,10080000,True
44898,1404-06-09,P012,D012,42,820000,4,33062400,True
44899,1405-01-08,P014,D033,29,650000,3,18284500,True
44900,1405-05-10,P016,D036,42,1250000,6,49350000,True
44901,1405-05-10,P016,D036,42,1250000,6,49350000,True
44902,1405-03-30,P020,D022,85,620000,7,49011000,True
44903,1404-07-17,P014,D011,27,650000,3,17023500,True
44904,1404-10-15,P001,D012,33,1850000,2,59829000,True
44905,1405-01-31,P020,D023,32,620000,0,19840000,True
44906,1405-04-05,P012,D008,84,820000,7,64058400,True
44907,1404-11-14,P003,D031,9,580000,3,5063400,True
44908,1405-05-01,P018,D029,99,590000,5,55489500,True
44909,1404-08-27,P018,D035,25,590000,3,14307500,True
44910,1405-01-11,P017,D036,33,720000,2,23284800,True
44911,1405-02-03,P011,D035,59,1350000,3,77260500,True
44912,1405-01-25,P005,D031,17,480000,3,7915200,True
44913,1405-02-19,P003,D004,14,580000,2,7957600,True
44914,1405-04-25,P003,D021,18,580000,0,10440000,True
44915,1404-10-14,P012,D031,14,820000,0,11480000,True
44916,1404-10-30,P018,D031,30,590000,0,17700000,True
44917,1404-12-14,P012,D028,40,820000,4,31488000,True
44918,1404-09-18,P007,D016,39,580000,0,22620000,True
44919,1404-12-21,P003,D009,21,580000,0,12180000,True
44920,1404-10-15,P016,D035,61,1250000,5,72437500,True
44921,1405-03-07,P018,D020,68,590000,6,37712800,True
44922,1404-07-01,P013,D007,34,520000,0,17680000,True
44923,1404-12-16,P004,D018,96,1450000,6,130848000,True
44924,1404-07-24,P002,D006,73,1050000,5,72817500,True
44925,1405-03-02,P016,D030,53,1250000,3,64262500,True
44926,1404-10-11,P017,D016,57,720000,6,38577600,True
44927,1404-08-30,P005,D005,16,480000,0,7680000,True
44928,1404-07-28,P002,D010,13,1050000,3,13240500,True
44929,1405-05-15,P004,D020,55,1450000,3,77357500,True
44930,1405-02-03,P020,D024,31,620000,3,18643400,True
44931,1404-09-09,P019,D003,71,950000,6,63403000,True
44932,1405-01-22,P018,D035,18,590000,2,10407600,True
44933,1405-02-15,P003,D018,74,580000,4,41203200,True
44934,1405-05-09,P001,D020,10,1850000,0,18500000,True
44935,1404-07-08,P018,D011,25,590000,0,14750000,True
44936,1405-01-11,P018,D033,41,590000,4,23222400,True
44937,1404-09-24,P014,D015,33,650000,3,20806500,True
44938,1404-09-18,P003,D014,17,580000,3,9564200,True
44939,1404-06-14,P017,D024,30,720000,0,21600000,True
44940,1404-11-12,P008,D016,52,720000,3,36316800,True
44941,1404-06-05,P008,D027,25,720000,2,17640000,True
44942,1405-06-01,P013,D026,40,520000,6,19552000,True
44943,1404-09-10,P005,D026,34,480000,0,16320000,True
44944,1404-09-10,P010,D022,56,790000,5,42028000,True
44945,1404-06-28,P012,D017,75,820000,5,58425000,True
44946,1404-12-14,P007,D035,69,580000,6,37618800,True
44947,1405-02-06,P010,D034,76,790000,6,56437600,True
44948,1405-02-05,P017,D013,49,720000,5,33516000,True
44949,1405-01-17,P012,D027,34,820000,0,27880000,True
44950,1404-10-11,P005,D010,37,480000,0,17760000,True
44951,1405-05-21,P006,D024,55,850000,5,44412500,True
44952,1405-02-05,P002,D002,73,1050000,3,74350500,True
44953,1404-09-26,P014,D033,64,650000,3,40352000,True
44954,1404-12-08,P007,D026,18,580000,0,10440000,True
44955,1404-11-12,P003,D012,59,580000,3,33193400,True
44956,1404-12-20,P006,D020,20,850000,0,17000000,True
44957,1405-03-31,P015,D023,67,2100000,4,135072000,True
44958,1404-07-05,P006,D022,12,850000,3,9894000,True
44959,1405-02-22,P003,D020,48,580000,6,26169600,True
44960,1404-09-09,P006,D003,29,850000,3,23910500,True
44961,1404-06-04,P008,D014,19,720000,3,13269600,True
44962,1404-09-08,P020,D030,73,620000,5,42997000,True
44963,1404-12-10,P010,D026,8,790000,2,6193600,True
44964,1404-07-24,P012,D026,76,820000,6,58580800,True
44965,1405-01-22,P012,D018,58,820000,3,46133200,True
